Date,Shift,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,S/M,C/S,C/M,bentonite,freshSilicaSand,lca,returnSand,water,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,
"2025-02-06 00:00:00.0","1",8.4,38.0,2220.0,64.59,2.76,5.4288,3.2375,94.875,548.75,467.5,41.375,3.2,7.190354268993625,0.04893575274873009,0.35186539868324795,0.012363838753279795,0.014541535253946797,0.005777742439903527,0.9541226047547109,0.013194278798158895,8.38,38.0,2260.0,64.5833,2.82,5.4233,3.2333,92.0,533.3333,516.6667,38.3333,3.1667
"2025-02-06 00:00:00.0","2",8.3925,38.0,2260.0,64.5875,2.7825,5.3938,3.2375,90.625,528.75,516.25,37.75,3.1875,6.151229055031045,0.06856592228982301,0.42176469337416006,0.012335136160926082,0.01450888043543893,0.005770773490671014,0.9523070155008668,0.015078194412097057,8.36,38.5,2220.0,64.57,2.94,5.51,3.25,94.5,555.0,485.0,37.5,3.1
"2025-02-06 00:00:00.0","3",8.372,39.4,2210.0,64.57,2.94,5.51,3.34,93.2,542.0,482.0,39.0,3.1,6.153811997691044,0.05194747095750054,0.31967497002797385,0.012352276544416283,0.01452041408373286,0.005771521055363851,0.9527590313616514,0.014596756954835557,8.34,38.0,2190.0,64.57,2.94,5.44,3.2,96.0,560.0,470.0,41.0,3.1
"2025-02-07 00:00:00.0","1",8.34,39.6,2112.0,64.57,2.94,5.454,3.32,99.6,540.0,464.0,39.6,3.1,5.663598509752356,0.07805571141121387,0.4420762108262109,0.012409811421546634,0.014526054097737535,0.0057734387573751735,0.9533365065559004,0.013954189167439993,8.32,37.3333,2316.6667,64.35,2.9,5.4333,3.2,92.0,523.3333,520.0,38.0,3.1
"2025-02-07 00:00:00.0","2",8.3175,38.75,2212.5,64.3225,2.895,5.4275,3.275,91.625,531.25,515.0,38.375,3.075,6.664178163383692,0.0597164191531556,0.3979608565159272,0.012354106878931079,0.014547888733505212,0.005786016794692506,0.9543945228358773,0.01291746475699392,8.31,38.0,2195.0,64.24,2.88,5.42,3.25,94.5,530.0,480.0,37.0,2.9
"2025-02-07 00:00:00.0","3",8.3325,38.75,2217.5,64.24,2.88,5.42,3.2875,92.375,530.0,480.0,38.375,2.9,5.348247212460411,0.06757884511252578,0.3614283699943598,0.01234976501404242,0.014524685345765051,0.005772995054420288,0.9531824758158316,0.01417007876994071,8.31,38.0,2172.5,64.24,2.88,5.4025,3.225,95.25,547.5,472.5,40.25,2.9
"2025-02-08 00:00:00.0","1",8.31,37.75,2202.5,64.24,2.88,5.3938,3.2125,93.75,550.0,466.25,40.125,2.9,6.250477311780054,0.06710045691158316,0.4194098835359257,0.012363096928952436,0.01454723353217814,0.005779124451598649,0.9544550705425622,0.01285547454470852,8.325,38.25,2235.0,64.385,2.8525,5.365,3.25,89.75,532.5,535.0,38.25,2.9
"2025-02-08 00:00:00.0","2",8.3175,38.75,2200.0,64.3125,2.8662,5.3475,3.275,90.75,533.75,532.5,38.125,2.9,6.243891910558577,0.06383342781687706,0.3985690235690236,0.012552166416912392,0.014536772959937267,0.005779260190242934,0.9539001949694655,0.013231605463441883,8.385,37.75,2247.5,64.82,2.77,5.47,3.225,94.5,535.0,480.0,39.75,2.9
"2025-02-08 00:00:00.0","3",8.3775,38.875,2236.25,64.82,2.77,5.47,3.2875,93.125,532.5,480.0,39.5,2.9,7.551929188090724,0.07286329609997924,0.5502584525579303,0.012611700168640601,0.014533136909030997,0.005776425206923956,0.9536916784585863,0.013387059256818313,8.37,38.4,2194.0,64.82,2.77,5.356,3.26,94.8,552.0,456.0,39.6,2.9
"2025-02-09 00:00:00.0","1",8.37,38.25,2201.25,64.82,2.77,5.3275,3.25,94.125,552.5,455.0,38.875,2.9,7.631625611965616,0.04870983438735444,0.3717352196651376,0.012628930036038273,0.014545793463402512,0.005784764508512488,0.9543929414688703,0.012647570523176338,8.382,36.2,2320.0,64.708,2.794,5.368,3.16,89.8,528.0,504.0,37.6,2.94
